ps_partkey	value
192959	9788999.37
136014	9788465.83
695712	9788429.60
1941542	9787809.34
1714573	9787731.60
862191	9787650.46
1297951	9786921.76
130830	9786068.32
789015	9785885.85
815421	9785522.65
595625	9785285.26
1941194	9783766.36
419462	9782383.56
51110	9781280.10
1695843	9779504.94
610708	9778709.60
96580	9778576.00
1852069	9778495.10
1046793	9777473.92
753799	9777462.08
152134	9776438.56
317136	9775858.68
1407342	9775709.40
1660644	9774572.58
1278758	9772623.18
1663059	9772435.92
1603883	9771466.90
1882669	9770570.68
861700	9769433.26
1304490	9769091.01
531600	9768846.20
1899669	9768838.86
437169	9768678.04
721216	9768668.92
1353457	9765601.06
7489	9763398.30
1521657	9762300.52
955381	9761921.94
341321	9761407.60
1222768	9761170.04
486908	9760635.56
1020329	9760587.72
1437152	9760306.79
1673286	9759790.12
1925811	9759466.08
521095	9758940.68
1800388	9756967.47
202038	9756816.00
1942473	9756333.66
1602669	9754832.00
713753	9754720.80
1716652	9754007.58
1963104	9753997.08
1636024	9753403.04
1859068	9753174.10
1711946	9753004.70
1132332	9752842.53
1171149	9752547.48
1198623	9751797.84
1755802	9749543.84
1964294	9749428.36
1313533	9749389.50
492788	9748804.12
635956	9748162.27
1779316	9747637.13
1150642	9746059.20
994224	9742946.48
545267	9742798.56
1520534	9742164.07
1989661	9741867.54
1794135	9740956.95
1329825	9740097.72
303358	9739344.00
856959	9738415.04
1638053	9738090.40
667786	9736935.08
357420	9736795.58
336691	9736437.78
1806624	9736304.76
1639572	9734913.36
392921	9733755.31
1656777	9733624.31
1095897	9732972.15
604785	9729813.50
1588024	9729690.06
1578611	9729505.94
1951688	9729258.75
1220427	9727463.80
1683252	9726995.98
531066	9726501.83
367118	9726278.64
1001926	9724225.38
53443	9723905.03
837647	9723274.66
213894	9722469.33
1068188	9722351.55
781075	9721410.60
1641796	9720930.58
909655	9719575.45
80579	9719275.76
776659	9718858.34
1008057	9716006.44
1408906	9715939.22
1753284	9715520.23
1187193	9715412.12
435997	9715017.54
894609	9714763.86
1936691	9713908.69
1283355	9712875.80
979694	9712786.51
1145559	9709694.18
1929262	9708195.40
305002	9707246.60
313856	9707167.34
891515	9707100.00
136621	9707058.40
1248649	9706995.68
489248	9705149.22
769153	9704038.21
960434	9703850.53
1529645	9703781.28
422033	9702792.81
229370	9702358.92
360074	9702332.90
1787583	9701985.94
653597	9700826.90
27538	9699873.38
1838773	9699313.28
1458645	9699050.20
1033001	9695794.09
1487634	9695752.27
1510936	9695375.73
467566	9695357.20
549252	9695297.48
1629200	9695152.22
18767	9694655.22
1694611	9694037.56
8347	9693567.33
1333435	9693437.35
1292651	9691618.01
1224632	9691511.19
265654	9690637.77
394989	9690303.70
922531	9690148.12
1395281	9689788.30
1366896	9689741.13
669529	9689597.55
1641191	9688753.43
347711	9688541.17
1166440	9688273.03
1166569	9687423.66
1975571	9687348.36
538371	9687303.95
20139	9687241.08
1424467	9686951.70
365849	9685949.69
1186487	9685691.54
1140304	9685107.96
842207	9684546.08
526385	9684515.75
28163	9683270.80
1374508	9682277.07
1419152	9682103.57
1014574	9682035.36
341437	9681566.70
1973698	9681373.46
1750761	9681216.67
1236923	9681166.68
1894415	9680767.65
261956	9680419.57
462045	9679529.70
110258	9679139.00
1745918	9678856.29
1982234	9678257.46
511929	9677558.80
1496643	9676930.00
1648352	9676187.73
1064007	9675368.44
342134	9675346.98
737960	9674480.00
47770	9673941.84
1289921	9673097.12
938076	9672669.72
20495	9672566.31
1937016	9671725.80
678531	9671674.00
1292921	9671205.04
1262587	9670875.40
4222	9670375.83
666008	9669964.15
32793	9669736.47
462020	9668924.43
472205	9668697.90
667222	9667922.15
560398	9667883.94
701740	9666496.88
255008	9666317.10
807456	9665568.00
214130	9665379.50
1472555	9664981.38
1986520	9664844.14
856686	9664602.30
1161929	9662807.93
1773785	9660828.55
1113578	9660328.75
1399614	9660104.40
120057	9659759.57
776971	9659745.00
27037	9659458.82
1209179	9659010.55
141698	9658770.88
1540374	9658688.28
1132120	9657853.48
1144493	9657740.40
1745932	9657615.66
533161	9657115.92
439327	9656882.42
128432	9656830.15
1260684	9656648.00
372502	9655980.29
1893164	9655063.83
966443	9653038.92
448223	9652754.40
1977916	9652159.58
1600961	9651410.30
1219733	9651250.28
737230	9649562.80
900987	9647351.02
1918668	9646314.24
1911975	9646107.50
853300	9645606.60
1503586	9645350.40
939029	9644570.28
1810653	9644149.17
603089	9644001.90
1312044	9643979.17
72569	9643526.90
1146775	9643202.91
1784221	9643039.72
622622	9642474.35
1736408	9640765.57
240912	9640683.20
975240	9640624.38
1477374	9640035.96
1613543	9639744.04
804845	9639705.60
1045153	9638569.22
121794	9638087.34
560435	9638033.82
478903	9637870.72
888205	9637423.44
1834490	9637265.70
494525	9636654.08
918165	9635545.18
737173	9635446.55
1403930	9634947.86
196796	9634666.08
465857	9634167.28
1611476	9634105.88
1853805	9633557.76
1314992	9633402.26
615486	9633204.71
893605	9632050.40
1967723	9631853.54
1602653	9630989.50
1616420	9630873.91
123246	9630299.88
1810102	9630205.53
850137	9630057.80
736724	9628304.85
1339363	9627705.03
993958	9627644.58
1509913	9627608.87
1132083	9627462.75
736931	9627362.50
1440486	9626923.04
1394141	9626869.08
657616	9626156.28
314417	9625955.40
1606232	9625161.28
1625770	9624157.21
217583	9623621.09
651653	9622708.48
244699	9622633.31
791886	9622525.38
45009	9622268.95
966446	9621715.36
1199992	9621368.90
1864632	9620554.26
1602717	9620297.40
1051690	9619861.38
322877	9618206.22
364423	9617786.60
1456629	9617428.89
1234886	9617309.73
1673122	9616397.35
544649	9615545.74
157305	9614644.36
451666	9614494.44
42825	9614041.36
841682	9613928.18
1746580	9613157.42
497228	9612823.28
1327930	9612795.19
461712	9611970.00
921282	9611961.15
1758	9611030.36
402424	9610900.70
139555	9609033.20
399825	9608220.16
1515844	9608150.52
1370098	9607566.84
1827525	9607371.82
793796	9606440.62
1076664	9605743.80
16637	9605219.18
1566484	9604595.04
1699359	9603960.24
765928	9601701.99
662045	9601388.88
314032	9601112.20
1170295	9601039.70
1213030	9600980.20
1868767	9600639.23
121743	9600213.64
1816926	9600086.60
1161410	9599566.26
128402	9599212.28
1876682	9599144.47
1215426	9598785.52
306636	9598769.50
6351	9596307.95
744401	9596088.32
1586960	9595963.08
1523256	9594979.97
1793426	9594283.66
790845	9594070.53
375188	9593416.55
1050109	9592485.44
580390	9592392.04
507589	9591553.34
1071706	9591305.82
1868406	9591199.20
234103	9591186.88
346846	9590450.80
1946681	9589852.38
1033687	9589787.64
724705	9589006.26
1567397	9588737.79
1360454	9588638.34
303841	9588510.70
1154874	9588356.98
1905660	9587789.18
1034223	9587718.75
1932648	9587697.39
1015480	9586641.24
1841261	9586546.20
275199	9586244.07
937780	9586023.78
368777	9585657.82
860181	9585512.96
131290	9584587.58
914979	9582743.42
733173	9582388.68
1938789	9582118.20
1406334	9581652.84
289400	9580847.12
1837523	9580358.11
1791200	9580278.93
1336684	9580002.25
479700	9579944.21
648661	9578251.76
651463	9577541.60
81011	9576473.12
250710	9576089.64
1679483	9575277.07
88942	9573801.85
1884681	9573456.10
206460	9573148.32
1280518	9573038.85
600197	9572859.92
247710	9572759.56
1261	9572313.74
1396110	9572225.57
1639109	9572135.68
246267	9571933.85
697745	9571064.16
443005	9570578.16
734196	9570247.56
894908	9569749.33
1602652	9569452.04
1120775	9569411.40
1843165	9568666.64
1503683	9568486.07
1116482	9567038.81
1594535	9566582.71
429008	9565998.21
418934	9565598.60
1944858	9564651.20
1128168	9563899.52
103539	9562840.76
1482177	9562713.14
930125	9562231.91
733928	9560937.75
1007198	9559392.96
1383506	9558769.44
1004117	9558292.98
1204844	9558233.30
1851967	9557628.36
864012	9557544.15
1309407	9557534.07
61020	9555889.20
645458	9555750.36
1410191	9555482.10
485442	9553410.99
1040702	9552910.44
1928587	9552704.49
1833563	9552017.35
1849665	9551640.55
1192934	9550949.72
1636717	9550713.27
998555	9549008.63
1854223	9548999.13
559644	9548297.01
997926	9547552.25
1132768	9547032.04
1803392	9546722.06
658473	9546535.18
398417	9545506.75
1391909	9545421.48
1452349	9545324.48
1142181	9545211.73
906468	9545206.00
39654	9545113.20
545549	9543880.71
202840	9542539.77
1938957	9541805.51
270428	9540043.00
240279	9539634.92
703225	9539055.99
1647005	9538366.82
230803	9538243.52
684301	9538094.78
300486	9537767.59
1576213	9537436.65
1503764	9537001.50
1429313	9536993.85
420696	9536434.00
16031	9535382.56
806928	9535068.99
901750	9534776.20
1582341	9534122.75
856553	9533678.00
560574	9533665.40
1887902	9533338.12
1139003	9532384.74
1039795	9531320.00
458335	9531035.70
1523849	9530843.64
741638	9530426.88
830898	9530422.12
1652301	9530310.00
982568	9530079.12
312642	9529779.13
718219	9529752.27
892380	9529438.59
542330	9529329.87
532104	9529230.35
673767	9529050.75
1515959	9528700.09
1052258	9528672.60
1591502	9527715.14
565208	9526786.51
1166882	9526629.45
702171	9525853.61
1398083	9525649.14
160462	9524686.41
283340	9523813.80
1153463	9523717.92
1041152	9523496.15
976028	9523358.83
1248383	9522432.41
908826	9522349.00
1654553	9522262.96
1312612	9521651.55
1837718	9520736.04
144159	9520413.77
1225855	9519762.00
113045	9519412.31
872960	9519290.10
1691267	9519061.69
673328	9518375.10
250142	9517653.23
1368187	9516133.05
1250515	9515636.97
1526450	9515509.64
1618141	9515055.91
1112040	9514996.14
1716359	9514475.68
1803990	9514149.03
811760	9513086.57
623114	9512889.75
859704	9512772.28
1729601	9512700.99
601289	9512499.36
1095931	9512253.33
1424329	9511532.52
156722	9511160.88
260915	9510506.60
452177	9510052.77
1307279	9509660.16
255353	9509627.67
1395456	9509406.79
127517	9509137.89
1907371	9507215.75
685977	9506844.35
890935	9506724.12
823077	9505801.50
635787	9505296.36
874251	9504079.20
1583838	9503840.60
1436931	9503673.56
236170	9503525.14
1850785	9503373.60
71518	9502536.24
878995	9502276.20
1743205	9501458.30
1055332	9501192.36
798081	9500749.50
438743	9500444.81
799268	9498988.40
342348	9498881.98
1530076	9498429.10
1662715	9498426.50
1662108	9497233.64
582682	9496497.14
1039584	9496451.01
919067	9495450.36
772196	9495097.61
754329	9494227.12
1283057	9494133.48
1669066	9493713.60
860678	9493519.22
1575186	9493346.32
231345	9493313.85
1412115	9492985.02
1372502	9492728.66
1238807	9491442.52
73806	9491158.20
764008	9491156.83
206334	9491068.06
294707	9490826.51
146390	9490242.96
1428917	9488855.38
262215	9488741.76
1418167	9488175.32
1451828	9488050.22
1267731	9487733.96
55862	9486741.46
1278040	9486483.04
696210	9485405.92
1469200	9485342.27
179764	9484521.34
1323766	9484483.29
802576	9484232.52
1094819	9483838.65
1787579	9483791.18
37648	9482452.32
664412	9482059.05
1956788	9481660.20
1290364	9481608.84
298777	9480898.28
1565280	9480780.32
1912506	9479862.50
406253	9479682.53
898849	9479403.00
1888026	9478888.82
1005152	9478238.62
618779	9477971.36
957753	9477838.07
1044918	9477835.14
785443	9476666.01
371267	9476087.20
335572	9475752.05
613785	9475295.22
104046	9475015.40
1159318	9474159.41
674907	9474071.52
1099842	9473786.48
674757	9472248.79
1991722	9471756.92
852908	9470977.46
811246	9470389.76
1158657	9470337.14
1176739	9470056.30
1041874	9469617.28
294565	9468973.67
1259724	9468888.60
767883	9468601.58
1794577	9468555.03
981804	9467963.65
1032167	9467568.36
1602768	9467386.50
1539749	9467135.26
508599	9466937.62
1812155	9466770.87
1976771	9466430.06
197202	9466413.29
1081376	9465609.95
324677	9465218.00
1298168	9464968.98
1085965	9464517.14
666259	9464265.50
1258311	9462388.44
855254	9462227.50
483379	9462137.10
25442	9461948.85
1893132	9460949.40
985613	9460237.90
568972	9460073.03
782197	9458960.91
770059	9457777.58
760433	9456833.64
1594463	9455966.54
283637	9455164.25
525142	9454071.30
322127	9453798.90
1676495	9453395.70
1205838	9453219.10
814597	9452019.12
1957168	9451970.76
1571275	9451963.29
1568914	9451803.57
1680193	9451741.44
1598458	9451554.66
155355	9449105.01
607194	9448565.00
1456053	9448101.06
24252	9447598.90
1348454	9444917.00
839404	9444875.60
1018297	9444725.40
414395	9444350.47
143986	9444269.70
116468	9444238.05
244140	9443750.16
1154222	9443173.60
498101	9442977.57
1230109	9442766.32
73122	9442383.66
342240	9442338.71
1346260	9442070.91
153459	9440895.37
1457751	9440744.39
71275	9440138.40
1322610	9439897.50
1929777	9439479.04
1282132	9439331.97
1188686	9438806.09
1255000	9438130.20
459940	9437851.00
507687	9437118.00
611177	9437080.50
372264	9436989.12
1674914	9436227.54
1492797	9435142.92
1054677	9435125.56
1994214	9434923.90
546346	9434208.16
1996256	9433498.97
1858833	9433484.54
160202	9432196.68
131234	9432120.00
558602	9431937.12
1781817	9431654.01
624683	9431118.18
511925	9430334.46
622489	9429574.08
378536	9429277.84
573474	9429055.63
1601674	9428181.64
1757160	9427858.30
1969436	9427746.00
1648528	9427642.40
878438	9427347.16
311219	9427229.37
1567094	9427209.76
168173	9426726.56
1046413	9425139.49
646346	9423645.00
633621	9423331.58
1500044	9423309.89
1700611	9423297.52
1810109	9422404.02
1522446	9420950.32
361945	9420420.70
1972025	9420040.00
173801	9420024.90
1364761	9419927.16
833713	9419759.46
1447287	9418707.20
1251709	9418402.14
1573834	9418051.50
773834	9416994.81
1062777	9416442.88
287621	9416255.10
1816791	9416104.36
1065857	9415913.60
735426	9415824.55
1589582	9415139.37
389103	9414950.55
155862	9414550.47
1787478	9412510.80
1598818	9412425.00
1312138	9412277.36
1959235	9411732.71
1188699	9411706.16
163163	9411057.00
1737956	9411041.68
1964376	9410959.56
1500676	9410557.26
315692	9409715.28
1217384	9408812.63
210091	9408705.58
581631	9408537.34
328791	9408447.98
588624	9407533.00
1435606	9406887.28
962103	9406724.99
1447854	9406375.52
1490271	9405927.66
423688	9405352.44
1391568	9405153.46
284313	9404748.30
1398850	9404722.08
1785711	9404616.60
879203	9403832.97
678703	9403602.00
74571	9403142.64
428099	9402886.46
923636	9402874.98
586951	9402261.12
1521383	9402250.88
277916	9402181.01
1976701	9401954.96
841331	9401758.20
1792081	9400794.72
327749	9399920.55
1514729	9399444.48
1248282	9399209.04
1065101	9398719.81
178308	9398116.30
1482356	9398024.34
1158957	9397807.55
1734792	9397426.93
1455649	9394840.00
1881570	9394439.80
499434	9393750.91
773079	9393635.55
1127967	9393517.40
1269408	9393496.20
1774620	9393344.28
745918	9392974.74
1036945	9391584.68
19629	9391236.40
495086	9391226.64
331056	9390517.75
315045	9390227.13
293014	9389848.49
247356	9389667.00
1931079	9388678.64
1635628	9388280.30
1173540	9388174.59
116534	9388011.08
831606	9387538.55
1015522	9387448.96
492202	9387123.42
923214	9386551.30
140959	9386284.56
487188	9385864.56
1554854	9384788.10
982214	9384416.50
986530	9384219.47
945710	9383847.33
406920	9383561.28
514157	9382803.26
172457	9382236.11
1562286	9381975.48
832100	9381795.68
282545	9380880.66
525099	9380309.84
1325720	9379912.50
122632	9379530.07
165918	9379510.44
1618116	9379000.90
1363183	9378895.71
1272478	9378506.40
1028905	9377944.72
1118363	9377687.76
303788	9377592.75
772319	9377150.52
1510662	9376659.20
1355332	9375426.30
1387006	9375226.73
972799	9375208.44
1798691	9375136.83
528892	9374123.22
749076	9373993.16
702529	9373622.10
369258	9372909.42
1182183	9372664.08
1919894	9372650.19
334732	9372626.85
79273	9372241.80
288174	9371183.36
1017310	9371035.60
721143	9370902.32
783457	9370834.11
1385799	9368611.32
1332252	9368394.42
112326	9367745.68
236954	9367131.92
1589854	9366326.19
1000646	9366136.83
1052592	9365879.58
1631963	9365380.95
1669126	9364066.59
600676	9363817.92
780035	9363733.20
1934203	9363681.60
456594	9363658.08
1497849	9362851.80
1825016	9362364.55
1226605	9362207.13
1987732	9362167.56
860688	9361553.80
939812	9360599.04
1320985	9360321.69
1895665	9360130.08
1536494	9360118.33
1651654	9360048.72
681719	9359571.84
1829362	9359370.08
299373	9359054.90
1659973	9358949.24
1256674	9358412.68
1872779	9358244.98
739393	9358185.55
499271	9358100.10
599851	9358030.01
1388046	9357786.90
1320565	9357614.51
1818246	9355861.64
425579	9355698.90
408559	9355382.80
1945122	9355022.48
506328	9354946.95
580211	9354456.72
1915399	9354006.65
611795	9353943.74
1524906	9353720.20
1115307	9353676.15
132216	9352760.00
51481	9351714.28
290934	9351545.04
820277	9351506.99
1168369	9351325.62
386867	9351180.10
1549596	9351081.72
727137	9350368.06
1998716	9350267.85
1581902	9350253.90
1473227	9348414.11
1118944	9347983.18
80114	9347947.44
895586	9347851.68
900885	9347676.10
806298	9347195.88
1027680	9346880.56
226622	9346707.24
446612	9346537.95
494085	9345411.92
325139	9345209.25
1122684	9344291.23
879249	9344206.93
14899	9343383.84
1089584	9343348.31
941823	9343138.80
1005874	9342733.47
582542	9342395.64
1788205	9341517.13
84882	9341320.70
1850798	9341312.83
1353474	9340545.41
631403	9340495.01
381294	9340394.40
268915	9339999.08
1830862	9339688.05
